"V1"	"Sub_id"	"tBodyAcc.mean...X"	"tBodyAcc.mean...Y"	"tBodyAcc.mean...Z"	"tBodyAcc.std...X"	"tBodyAcc.std...Y"	"tBodyAcc.std...Z"	"tGravityAcc.mean...X"	"tGravityAcc.mean...Y"	"tGravityAcc.mean...Z"	"tGravityAcc.std...X"	"tGravityAcc.std...Y"	"tGravityAcc.std...Z"	"tBodyAccJerk.mean...X"	"tBodyAccJerk.mean...Y"	"tBodyAccJerk.mean...Z"	"tBodyAccJerk.std...X"	"tBodyAccJerk.std...Y"	"tBodyAccJerk.std...Z"	"tBodyGyro.mean...X"	"tBodyGyro.mean...Y"	"tBodyGyro.mean...Z"	"tBodyGyro.std...X"	"tBodyGyro.std...Y"	"tBodyGyro.std...Z"	"tBodyGyroJerk.mean...X"	"tBodyGyroJerk.mean...Y"	"tBodyGyroJerk.mean...Z"	"tBodyGyroJerk.std...X"	"tBodyGyroJerk.std...Y"	"tBodyGyroJerk.std...Z"	"tBodyAccMag.mean.."	"tBodyAccMag.std.."	"tGravityAccMag.mean.."	"tGravityAccMag.std.."	"tBodyAccJerkMag.mean.."	"tBodyAccJerkMag.std.."	"tBodyGyroMag.mean.."	"tBodyGyroMag.std.."	"tBodyGyroJerkMag.mean.."	"tBodyGyroJerkMag.std.."	"fBodyAcc.mean...X"	"fBodyAcc.mean...Y"	"fBodyAcc.mean...Z"	"fBodyAcc.std...X"	"fBodyAcc.std...Y"	"fBodyAcc.std...Z"	"fBodyAcc.meanFreq...X"	"fBodyAcc.meanFreq...Y"	"fBodyAcc.meanFreq...Z"	"fBodyAccJerk.mean...X"	"fBodyAccJerk.mean...Y"	"fBodyAccJerk.mean...Z"	"fBodyAccJerk.std...X"	"fBodyAccJerk.std...Y"	"fBodyAccJerk.std...Z"	"fBodyAccJerk.meanFreq...X"	"fBodyAccJerk.meanFreq...Y"	"fBodyAccJerk.meanFreq...Z"	"fBodyGyro.mean...X"	"fBodyGyro.mean...Y"	"fBodyGyro.mean...Z"	"fBodyGyro.std...X"	"fBodyGyro.std...Y"	"fBodyGyro.std...Z"	"fBodyGyro.meanFreq...X"	"fBodyGyro.meanFreq...Y"	"fBodyGyro.meanFreq...Z"	"fBodyAccMag.mean.."	"fBodyAccMag.std.."	"fBodyAccMag.meanFreq.."	"fBodyBodyAccJerkMag.mean.."	"fBodyBodyAccJerkMag.std.."	"fBodyBodyAccJerkMag.meanFreq.."	"fBodyBodyGyroMag.mean.."	"fBodyBodyGyroMag.std.."	"fBodyBodyGyroMag.meanFreq.."	"fBodyBodyGyroJerkMag.mean.."	"fBodyBodyGyroJerkMag.std.."	"fBodyBodyGyroJerkMag.meanFreq.."	"Actname"
"40"	4	7	0.272487618813559	-0.0187377903610169	-0.110638432067797	-0.420654364915254	-0.211946122711864	0.00715983960847457	0.731794243389831	-0.0630869618644068	-0.037513598381339	-0.97846102	-0.971368504576271	-0.955280209661017	0.0821204515152542	0.0204273924728814	-0.00538989043220339	-0.447160237118644	-0.196768105847458	-0.267008284447458	0.0017753084179661	-0.0824113291288136	0.0652718584169492	-0.575506031525424	-0.337743297745763	-0.48260856	-0.11904475181061	-0.0426195274077966	-0.0443550623522034	-0.330215444276271	-0.294043449510169	-0.545734001016949	-0.221387517318644	-0.310355864830508	-0.221387517318644	-0.310355864830508	-0.311734332525424	-0.171122388925424	-0.403279073050847	-0.309329872533898	-0.40423287759322	-0.227333308832203	-0.438963884576271	-0.201259016332203	-0.101811611158136	-0.414528379322034	-0.26837533359322	-0.0135720846764407	-0.369229196525424	0.164477988254237	0.147965051861017	-0.481305390169492	-0.253671523828305	-0.232949209404746	-0.460975549830508	-0.188387326891525	-0.299390467132203	-0.259322729762712	-0.24774336820339	-0.211978629367797	-0.417169079220339	-0.273897712038983	-0.462716636440678	-0.627080294067797	-0.386664921762712	-0.538460758813559	0.0790530238437288	0.173286425745763	-0.000827007832372881	-0.273165495369492	-0.439983878644068	0.124007476545763	-0.182704902705424	-0.163236538762712	0.0122287318135593	-0.307833412994407	-0.432464565966102	0.217040864762712	-0.278010784460508	-0.218245900784746	0.0170437707237288	"SITTING"
"41"	5	7	0.288121745106383	-0.0188751844638298	-0.1006619228	0.0107219056297872	-0.132170916934043	-0.0449970879670213	0.932540128085106	-0.134619125829787	-0.146103793314894	-0.967074279148936	-0.955711605744681	-0.932926246595745	0.102012016591489	-0.013494291012766	-0.0325638403148936	-0.0214197438670213	-0.264681145334043	-0.329222056346383	-0.130987409559574	-0.0365483755893617	0.133154936165957	-0.416005750468085	-0.290706241553191	-0.397196508510638	-0.0693458370553191	-0.042389695776383	-0.0729166869765957	-0.466696087806383	-0.293755039914894	-0.430564224680851	-0.0050924110319149	0.165640806748298	-0.0050924110319149	0.165640806748298	-0.178121308953192	0.0734791401319149	-0.20532768506383	-0.253238479723404	-0.389633273404255	-0.281894532595745	-0.00706971661702127	-0.140022934659574	-0.12451108283617	0.0160762582957447	-0.183968400744681	-0.0798812087638298	-0.35194022412766	-0.0181351988510638	0.0686544088234042	-0.0699732870234043	-0.293404746042553	-0.277826466808511	-0.0605997990425532	-0.28504466387234	-0.379971800723404	-0.300366175021277	-0.392012696191489	-0.375541900591489	-0.333609847489362	-0.214387653821277	-0.30407134993617	-0.445448218702128	-0.348347155319149	-0.487986421276596	-0.175907476991489	0.191632843941702	-0.00705704825106383	0.171914821102128	-0.0210601263531915	0.0244320527617021	0.0595525706361702	0.0801624956425532	-0.0185322217310638	-0.252190205723404	-0.388366436808511	0.236299084787234	-0.285392997106383	-0.330220548425532	0.08455472265	"STANDING"
"42"	6	7	0.240930605145833	-0.0262107309354167	-0.1383217045625	-0.2346081561875	-0.284253096054167	-0.123294964845833	0.835703713541667	-0.222159999375	-0.3669680941875	-0.930300643541667	-0.935865636666667	-0.873057528958333	0.0905622499520833	-0.000354450041666665	-0.00553799016666667	-0.339861662916667	-0.4770728863125	-0.561973678895833	-0.114201438552083	-0.017421062688125	0.113121526816875	-0.374723645	-0.518744464916667	-0.3483654689375	-0.0901585036041667	-0.05484431659375	-0.0980748798833333	-0.594943641666667	-0.599165758745833	-0.635799705895833	-0.151397300164583	-0.258056986666667	-0.151397300164583	-0.258056986666667	-0.406434753452708	-0.378515174791667	-0.223216750125	-0.37760029275	-0.614360592708333	-0.595852600229167	-0.273972200145833	-0.332438480229167	-0.283832360604167	-0.2203143236875	-0.305852455416667	-0.111048952989583	-0.414135591875	-0.119493398425	-0.205539760341458	-0.3840259896875	-0.493001250333333	-0.531612558333333	-0.3536939399375	-0.495786453395833	-0.591090655895833	-0.380796223772917	-0.419950436395833	-0.585948531458333	-0.371165179583333	-0.49876785525	-0.385809005291667	-0.3849895059375	-0.53634303375	-0.4005165443125	-0.282285733854167	2.32863708333324e-05	-0.283368068583333	-0.287826264375	-0.35851114	-0.0697633043791667	-0.372259559895833	-0.392687592916667	0.0174181798958333	-0.4759149455	-0.424513625958333	-0.0914219780431458	-0.594442256979167	-0.626904273685417	0.0329405406979167	"LAYING"
"43"	1	8	0.271414388479167	-0.02032562479375	-0.104373147875	-0.651190402502083	-0.444440661875	-0.657325819270833	0.062382398125	0.29732670375	0.368772948083333	-0.943037188666667	-0.959420885416667	-0.9515983386875	0.0977156176458333	0.0101607588091667	-0.0199906358189583	-0.7002123571875	-0.5260116	-0.7560233150625	0.0135022364020833	-0.0932968611079167	0.0943013919375	-0.676625402875	-0.671349222708333	-0.63720450625	-0.100701361583333	-0.0366332178145833	-0.0619963652708333	-0.703169514875	-0.76326450125	-0.762005840625	-0.569519562645833	-0.643726919141667	-0.569519562645833	-0.643726919141667	-0.634025347375	-0.677392637645833	-0.581003238127083	-0.680495575416667	-0.73553521125	-0.7954528575	-0.69117133625	-0.472168484375	-0.700487880083333	-0.6384590526875	-0.467131022208333	-0.660960349145833	-0.355443274329167	0.0047440389375	0.205566419515417	-0.726843801041667	-0.57922398298125	-0.749604183270833	-0.700404146125	-0.500910621875	-0.762137989833333	-0.0350108675458333	-0.133785380054167	0.0305908906854167	-0.624470286579167	-0.693796902916667	-0.649830378625	-0.694311512083333	-0.661627706041667	-0.6667360095625	-0.13469063671875	-0.185450526489583	0.0528030603522917	-0.625544027258333	-0.711632985395833	0.0872544050833333	-0.6571006716625	-0.707265276354167	0.319134326710417	-0.70666476375	-0.718332825416667	-0.00447022236041667	-0.785163208125	-0.823984301666667	0.230300887889583	"WALKING"
"44"	2	8	0.260897018695652	-0.016329441283913	-0.101510324869565	-0.96480176326087	-0.957821004565217	-0.93982265673913	0.249497929782609	0.389164222347826	0.47141669673913	-0.949746660434783	-0.973554819782609	-0.956175828804348	0.0801510780869565	0.0189172088534783	-0.00220803122369565	-0.976449733913043	-0.977244816956522	-0.966597945	-0.0137478411956522	-0.0886198105304348	0.115123025326087	-0.971699060434783	-0.962641825652174	-0.961514220869565	-0.0987580971086957	-0.0425814867826087	-0.0603365975934783	-0.971250373043478	-0.977257434782609	-0.984883293043478	-0.954147548043478	-0.939024350434783	-0.954147548043478	-0.939024350434783	-0.974587684565217	-0.965678940869565	-0.935674901956522	-0.938634031521739	-0.980327234130435	-0.970184018695652	-0.968955761521739	-0.962347560652174	-0.95250244673913	-0.96360789	-0.957623683478261	-0.937573529130435	-0.163420066226087	0.108260314497826	0.103060574413043	-0.976416508695652	-0.976851526304348	-0.963005567826087	-0.978741078043478	-0.979528958043478	-0.968787986956522	0.189688807043478	0.0145258279782609	0.0415698478847826	-0.963543510217391	-0.964579028913043	-0.962149231521739	-0.974564059347826	-0.962278058695652	-0.964873490869565	0.0530681981304348	-0.18992819766587	0.0801932054965217	-0.950552866304348	-0.942498049347826	0.144433680652174	-0.964653099347826	-0.966142714130435	0.336092274043478	-0.947414461304348	-0.94387267	-0.081319896326087	-0.969847667391304	-0.972509585217391	0.230882879282609	"WALKING_UPSTAIRS"
"45"	3	8	0.271978798981481	-0.00902698084259259	-0.102634844555556	-0.982498649259259	-0.917780350981481	-0.937954189259259	0.87439809462963	0.0565997066111111	0.127919356	-0.970022257407407	-0.935425807277778	-0.930380104074074	0.0780755400185185	-0.00710306586514815	-0.0137597879896296	-0.988177688148148	-0.977331140185185	-0.982939141666667	-0.0464885897407407	-0.075480011387037	0.073016646962963	-0.976291100185185	-0.969409983703704	-0.963738875555556	-0.0951943311851852	-0.0432650783703704	-0.0485766608833333	-0.985659625555556	-0.987226396666667	-0.986860246481482	-0.949726075185185	-0.927048474611111	-0.949726075185185	-0.927048474611111	-0.985190584074074	-0.979137604259259	-0.934955207407407	-0.950190905	-0.98950549462963	-0.983842197222222	-0.984085913333333	-0.937533821666667	-0.956372027592593	-0.982004683703704	-0.91347538037037	-0.933236452222222	-0.091303240187037	0.0407790476851852	0.125351237240741	-0.987508973888889	-0.976859447962963	-0.980275182777778	-0.990166886666667	-0.979700526851852	-0.984229685185185	0.279900914601852	-0.026754963237037	0.0330935593037037	-0.973419367592593	-0.973441258148148	-0.96660243	-0.977338805	-0.967557423333333	-0.966139764259259	-0.085759018612963	-0.227280128166667	-0.0389882514518518	-0.946072837777778	-0.928864685925926	0.09614785516	-0.979424466851852	-0.977701489444444	0.259830126033333	-0.963547708518519	-0.950545057407407	-0.141448890539239	-0.985326319074074	-0.982834902222222	0.134926899425926	"WALKING_DOWNSTAIRS"
"46"	4	8	0.283705584067797	-0.0212278172642373	-0.109975180254237	-0.0818749026237288	0.373641500542373	-0.00460918628813559	0.913890329491525	-0.200298937457627	-0.163548113131814	-0.962725515932203	-0.946206066271186	-0.922195754745763	0.0761863877457627	-0.0234517411084746	-0.00628170101694915	-0.018857380020339	0.264595337355932	-0.209549337189831	-0.0561471933216949	-0.0638220308677966	0.0740617219608475	-0.234291587579661	-0.0920818678050847	-0.10377145609322	-0.11727652039322	-0.0243998726138983	-0.0671058087881356	-0.262538125932203	-0.258628820276271	-0.29067637738983	0.114065402186441	-0.0318495292881356	0.114065402186441	-0.0318495292881356	0.0918536754088136	0.017132370240678	0.0430601487837288	-0.143261480150847	-0.238151091254237	-0.339749958864407	-0.0574952963440678	0.353037366627119	-0.035219893079661	-0.0958702957881356	0.294826184898305	-0.0712964167491525	-0.294346829474576	0.0212433610983051	0.155678752616949	-0.0574916074576271	0.149071706842373	-0.159892798886441	-0.0672171448389831	0.302735920532203	-0.257790544847458	-0.268535862177966	-0.385773932135593	-0.240098327613559	-0.134349724881356	-0.0748268165762712	-0.0609539553344068	-0.270082282762712	-0.113777937127119	-0.204619166677966	-0.202326314322034	-0.0407774196677966	-0.106732387308475	0.0968819164694915	-0.265293507169492	0.206370896001695	0.0919839425084746	-0.095495754559322	0.184001950752542	-0.156669425383051	-0.288142328288136	0.165652981765593	-0.307582835822034	-0.433024805084746	0.262486855067797	"SITTING"
"47"	5	8	0.255764472	-0.0265576996489362	-0.111313830617021	-0.128528876659574	0.339192720340426	0.132826026434043	0.871650195319149	-0.271320222765957	-0.184499366600426	-0.926357381276596	-0.932085133617021	-0.879178435531915	0.0996515293089362	-0.0114410564510638	-0.0768671138510638	-0.0959158877234043	0.0437683293574468	-0.355997305510638	0.166794849808511	-0.198100639593617	-0.0338594007617021	-0.350611769489362	-0.0528376972744681	0.238401591551064	-0.113244114214894	-0.0571906308297872	-0.0752540580851064	-0.375464013734043	-0.355187733295745	-0.385484333765957	0.13371694887234	-0.150253652468085	0.13371694887234	-0.150253652468085	-0.0627644213425532	-0.118817798178723	0.154428995461702	-0.0988704172021277	-0.348259932468085	-0.424213401212766	-0.103991141317021	0.279999576702128	-0.025844050693617	-0.140511736808511	0.282682563978723	0.124408695504255	-0.270118746553192	-0.0734177459787234	-0.123695310404255	-0.111496065719149	0.0246112700085106	-0.293221459468085	-0.163508186425532	-0.0109356501957447	-0.418839882021277	-0.11464447826	-0.323084361404255	-0.321236928934043	-0.220468711425532	-0.0696044129765958	0.127778002382979	-0.39480780812766	-0.0530072521276596	0.153812620885106	-0.200538444210638	-0.126716888891489	-0.253047549097872	-0.0375502154489362	-0.354672514106383	0.214584803657234	-0.0281672745085106	-0.261676328212766	0.250472670042553	-0.186348632808511	-0.199261043223404	-0.0554709477234043	-0.392757702187234	-0.511555019361702	0.246846028744681	"STANDING"
"48"	6	8	0.281767721851852	-0.0146797937777778	-0.113761145674074	-0.89803765037037	-0.785580672592593	-0.773692548148148	0.939671914074074	-0.0792481520874074	-0.165417194285185	-0.98041435037037	-0.945576873703704	-0.880796165555556	0.0700973072592593	0.0440290611	0.00961828381111111	-0.90166465037037	-0.873786681703704	-0.921542000740741	-0.037890921862963	0.00422706857777778	0.054263155962963	-0.896287211851852	-0.876439253333333	-0.812079697592593	-0.10139664937037	-0.0401816941111111	-0.0188332115037037	-0.921437012962963	-0.92939778037037	-0.930689618518519	-0.820609986592593	-0.836639978222222	-0.820609986592593	-0.836639978222222	-0.893657726296296	-0.897536918592593	-0.822160320740741	-0.856638218648148	-0.927244514074074	-0.934430675185185	-0.9009627	-0.80702272962963	-0.831479402666667	-0.897068997777778	-0.788245975555556	-0.763053574925926	-0.0418976415777778	0.0809696027111111	0.0345830558888889	-0.906961895925926	-0.881973162444444	-0.911670739259259	-0.904825856296296	-0.873373800666667	-0.930212857407407	0.186620617777778	-0.0874961947111111	0.0327144252592593	-0.882873188518518	-0.885696646074074	-0.831304035392593	-0.901050287777778	-0.872676611481481	-0.824547378888889	-0.106975005837037	-0.183969766492593	0.0734112748518519	-0.852359382962963	-0.856162508940741	0.107134480814815	-0.889526470888889	-0.909092151851852	0.328213439555556	-0.884116788148148	-0.863412795222222	-0.0777352691481481	-0.932979604074074	-0.940934805925926	0.252732866407407	"LAYING"
"49"	1	9	0.275069944375	-0.019904717314375	-0.1096031255	-0.696248094583333	-0.6458469456875	-0.632938494539583	-0.0611136429166667	-0.0677391004645833	0.579383577741667	-0.961058205208333	-0.966381804791667	-0.965032660833333	0.0854604094583333	0.0116254855977083	0.0139811912875	-0.6913977573125	-0.71081032375	-0.771878377708333	-0.0381677341708333	-0.1106466286125	0.10203048498125	-0.763319632916667	-0.759006773541667	-0.700311808541667	-0.0971450777291667	-0.03015387318125	-0.0618245074391667	-0.79401853625	-0.814046239375	-0.78289746	-0.6349440499375	-0.73261629375	-0.6349440499375	-0.73261629375	-0.691876798770833	-0.729468660625	-0.679795228791667	-0.751672353541667	-0.799944970208333	-0.827796535416667	-0.724249656458333	-0.680431224166667	-0.713033075	-0.686308857291667	-0.651390177875	-0.620987851464167	-0.387560772044583	-0.132363977191667	0.1437861498125	-0.732200285416667	-0.745514466666667	-0.76688709	-0.678678748020833	-0.6934765600625	-0.775603527708333	-0.1308477168125	-0.276268103289583	-0.1429738880125	-0.723542937083333	-0.754475120833333	-0.683333554020833	-0.77690181375	-0.764879210833333	-0.733673175416667	-0.2467253903345	-0.211742737624375	-0.0545489265625	-0.713246088979167	-0.787131555625	-0.00406343112708333	-0.726959468125	-0.733879774375	0.19348249958125	-0.771396959583333	-0.782586730416667	-0.101493254966667	-0.831123639375	-0.835381018125	0.0949976427520833	"WALKING"
"50"	2	9	0.25952042673913	-0.0173637448	-0.105278876826087	-0.954851760869565	-0.932525992391304	-0.921441545	0.352432303043478	-0.0534767938736957	0.367843685982609	-0.941260829130435	-0.980318089782609	-0.960936089130435	0.0873576956956522	0.00674557006956522	-0.00642421482217391	-0.968219734782609	-0.962629975434783	-0.958436937391304	-0.0292055274173913	-0.101852503717391	0.0915009446204348	-0.955221513913043	-0.933069510217391	-0.96108997	-0.0961092616304348	-0.0378784768543478	-0.0535629565869565	-0.95357594826087	-0.969446074130435	-0.978636384347826	-0.936709938695652	-0.921816122565217	-0.936709938695652	-0.921816122565217	-0.963209213695652	-0.958477551956522	-0.918280561304348	-0.917672474782609	-0.968760172608696	-0.963690249782609	-0.956077829782609	-0.941334215869565	-0.933598984347826	-0.954552243695652	-0.931633718695652	-0.92034913173913	-0.207276582480435	-0.125294295130435	-0.0312982559521739	-0.969138462826087	-0.963278332173913	-0.955205835	-0.970208214130435	-0.964649016086957	-0.960261322826087	-0.0658867791304348	-0.256295191923913	-0.218716051006522	-0.943475922608696	-0.941780564565217	-0.960293005	-0.959056918043478	-0.92886443	-0.964854327391304	-0.181305671523913	-0.370884547178261	-0.151265735736957	-0.930093513043478	-0.92880365868913	-0.0509172894695652	-0.957517257826087	-0.958953554565217	0.102002379902826	-0.933266148043478	-0.921734623695652	-0.200150539978261	-0.965063952173913	-0.964274990217391	-0.00840465029565217	"WALKING_UPSTAIRS"
"51"	3	9	0.250688926425926	-0.0263082184648148	-0.0781776379444444	-0.957856882407407	-0.892162619444444	-0.847282385814815	0.917331408518518	-0.06618436725	0.144021250037037	-0.959865339444444	-0.949235692222222	-0.885823282796296	0.0767050889388889	0.0116266374074074	-0.00857091344148148	-0.964743589259259	-0.964684992407407	-0.965646962777778	-0.0343589142864815	-0.0626593059444445	0.0856652078518518	-0.939255713333333	-0.927915589814815	-0.929179491851852	-0.0980711597592593	-0.0411050576092593	-0.0562259239759259	-0.954825808888889	-0.973669666481481	-0.968614957037037	-0.901902117037037	-0.872817260555556	-0.901902117037037	-0.872817260555556	-0.968013709074074	-0.955112920185185	-0.906875307407407	-0.899898350925926	-0.972101046111111	-0.962889464444444	-0.959017954444444	-0.925969506111111	-0.903140687777778	-0.957935243518519	-0.884820207833333	-0.834308426503704	-0.144896427725926	-0.0455750317388889	-0.0132694684301852	-0.965304334444444	-0.965060247407407	-0.961897996481481	-0.967354614259259	-0.966935964814815	-0.968002586111111	-0.0107584650185185	-0.150367156222222	-0.187575266814815	-0.93239458962963	-0.946493526296296	-0.941049087592593	-0.942155437037037	-0.920257464444444	-0.932751201296296	-0.138344204098148	-0.346388354122222	-0.180106346974074	-0.904884929814815	-0.877873646666667	-0.00407861127037037	-0.956056595925926	-0.953058645185185	0.149733452444444	-0.929564492592593	-0.899987217222222	-0.159097079027778	-0.965639070740741	-0.96191442037037	0.0472535239074074	"WALKING_DOWNSTAIRS"
"52"	4	9	0.284287347118644	-0.0191685694095932	-0.110934545271186	-0.130041980271186	-0.253006627966102	-0.0711664327298305	0.949242222542373	-0.0369380575667797	-0.110345043504746	-0.967281333220339	-0.956579627966102	-0.926376980338983	0.0692457682966102	0.0153886569830508	0.00731640299830508	-0.180080984486441	-0.346734366101695	-0.417659319932203	-0.0915312905423729	-0.0621532914338983	0.110409581281356	-0.472777948135593	-0.453972165288136	-0.285838991492542	-0.0958518703237288	-0.0473848311254237	-0.0454664001050847	-0.558496406101695	-0.546419637627119	-0.484588248305085	-0.0628378537278983	-0.192224047468814	-0.0628378537278983	-0.192224047468814	-0.241155611559322	-0.232618063694915	-0.274021364501695	-0.455491743220339	-0.530675937627119	-0.581608461186441	-0.189376575508475	-0.288141561525424	-0.217989325254237	-0.109447461381356	-0.284280527101695	-0.0684784035745763	-0.375800712966102	0.017701695720339	-0.0223818120762712	-0.265599987713559	-0.397421242881356	-0.386334299576271	-0.167229706142203	-0.338334195898305	-0.44843606559322	-0.39547648338983	-0.320347633542373	-0.373047544355932	-0.396219211525424	-0.431273863728814	-0.285768810350847	-0.50041772	-0.473579343898305	-0.353466872237288	-0.161960297522034	-0.0358402856961017	-0.168988759457627	-0.177271333864407	-0.329234877576271	0.0554577103237288	-0.241344855279661	-0.227866999762712	0.0751024388661017	-0.485154064067797	-0.531383648644068	0.0870285023508475	-0.584658737118644	-0.607435059830508	0.189407571150847	"SITTING"
"53"	5	9	0.272615347234043	-0.0192272639655532	-0.11284928406383	-0.176062092361702	-0.257724926812766	-0.189835934395745	0.904021917234043	-0.0238078088425532	-0.223851924174468	-0.95319896893617	-0.904191490638298	-0.888968723829787	0.0994825374723404	-0.0120257913617021	-0.0369204442029787	-0.21796084912766	-0.495061166702128	-0.591776816170213	-0.143955208446809	-0.0459571490817021	0.132752164006383	-0.308587032765957	-0.346984309361702	-0.184006417842128	-0.0620592441553192	-0.0480170088659574	-0.0635030392723404	-0.603318715319149	-0.63131531	-0.586684363829787	-0.12249542997234	-0.219038885787234	-0.12249542997234	-0.219038885787234	-0.349503189297872	-0.319830731548936	-0.0768267053978723	-0.367089781702128	-0.608023474680851	-0.665735356382979	-0.198621241270213	-0.316064069851064	-0.32639571822617	-0.169433489404255	-0.277337352680851	-0.182564881187234	-0.354989251878723	-0.152765294553191	-0.196355428744681	-0.297365680659574	-0.513020589702128	-0.558615424893617	-0.208179777468085	-0.510907698297872	-0.623154788510638	-0.452695096468085	-0.47139911612766	-0.539284602765957	-0.265392215382979	-0.421632425744681	-0.304464434531915	-0.329924782212766	-0.312294227425532	-0.225808162444681	-0.27025384512766	-0.319308275680851	-0.410771733193617	-0.198479146617021	-0.353826119702128	0.00982962670425532	-0.304513277540426	-0.347277427234043	0.00765688371489362	-0.462867269574468	-0.414145295	-0.198274130278723	-0.652219885531915	-0.709304050851064	0.153169408746809	"STANDING"
"54"	6	9	0.281941547058824	-0.0242119795688235	-0.0876740182529412	-0.441597895882353	-0.492400609352941	-0.415249277117647	0.938084374705882	-0.0258469412302941	-0.159503491540882	-0.97054451	-0.938449792058824	-0.891846664117647	0.0933273277352941	0.00338713892647059	0.0321824891911765	-0.4665174855	-0.626823787647059	-0.649561757647059	-0.0882598541029412	-0.0533465337447059	0.145082766264706	-0.621219383529412	-0.604408906470588	-0.461853389802941	-0.08073719956	-0.0288689981264706	-0.0366234696	-0.721396616176471	-0.721923471470588	-0.68807376	-0.404689265617647	-0.380521037941176	-0.404689265617647	-0.380521037941176	-0.546408621958824	-0.46809491	-0.436402309164706	-0.587828957058824	-0.717569196470588	-0.728072578823529	-0.464337381029412	-0.527568768970588	-0.481988247088235	-0.435919670588235	-0.508207484558823	-0.426247259352941	-0.267346891647059	-0.135343117411765	-0.0870899357411765	-0.513459217117647	-0.640123909117647	-0.608917825823529	-0.466994713735294	-0.63886221	-0.68979897	-0.253545389941176	-0.325073154029706	-0.270448602647059	-0.586793481470588	-0.619439725558824	-0.514460164838235	-0.635390611176471	-0.599989665294118	-0.499154740644118	-0.276200305823529	-0.185946743617647	-0.232741809281176	-0.401360836441176	-0.466953556941176	-0.0590684537058824	-0.480276967735294	-0.458144683911765	0.0432893476352941	-0.62693945	-0.634304322941176	-0.132017674029412	-0.733056246764706	-0.741148712941176	0.0476653965	"LAYING"
"55"	1	10	0.271988619375	-0.0272501498375	-0.115731448791667	-0.927147442708333	-0.892604639979167	-0.921427369375	-0.373174684583333	-0.228164295375	-0.128495227770833	-0.964727945	-0.960356998333333	-0.961938756895833	0.0828720613604167	0.0256814557214583	0.00154605002104167	-0.929161036458333	-0.912647914922917	-0.941782655	-0.0073890476875	-0.0577465796875	0.103190801833333	-0.927567550208333	-0.921364773125	-0.93582993125	-0.102869644145833	-0.0498017349583333	-0.0583191543333333	-0.927198940208333	-0.946203225	-0.949527492291667	-0.909543525625	-0.899738663125	-0.909543525625	-0.899738663125	-0.929977114583333	-0.910223632375	-0.898418008125	-0.902174706875	-0.942215698958333	-0.9372565075	-0.922176000833333	-0.898894170541667	-0.927162171666667	-0.92929848375	-0.897121551166667	-0.9245253425625	-0.127493473014583	0.178669639354167	0.351218075120833	-0.931587263333333	-0.917109839375	-0.936772288333333	-0.933025926666667	-0.913787420770833	-0.94546961625	0.0680390141677083	0.0412290818291667	0.13944217480625	-0.910774870625	-0.926669140625	-0.927779814329167	-0.933304384166667	-0.919012243958333	-0.944612309166667	0.0759315094125	0.0651831582916667	0.1623146305125	-0.905383328125	-0.912837832083333	0.270200253179167	-0.910990420083333	-0.908885463297917	0.2000888743125	-0.910161377916667	-0.914272905	0.223487503395833	-0.93857002375	-0.939926059583333	0.185317180872917	"WALKING"
"56"	2	10	0.280372736956522	-0.0145582226154348	-0.10499797623913	-0.971490435	-0.940800196304348	-0.967051659565217	0.504291703913043	0.0811317817391304	0.201025124891304	-0.957848402391304	-0.966589872391304	-0.971605140652174	0.0702840519347826	0.0116787887434783	0.00205497515304348	-0.979182153913044	-0.96737686326087	-0.982775297391304	-0.036465461226087	-0.0713740520465217	0.0792573992826087	-0.979997148913043	-0.96253745	-0.951124910869565	-0.0952060123913043	-0.0383619124434783	-0.0503105314086957	-0.984582814565217	-0.977316085652174	-0.982521585869565	-0.959966447173913	-0.946051416521739	-0.959966447173913	-0.946051416521739	-0.980054747826087	-0.972005794782609	-0.930975167826087	-0.938321018695652	-0.983035754347826	-0.975199526086956	-0.974222945869565	-0.953140403913043	-0.972182190869565	-0.970593386086957	-0.93889305	-0.966157560869565	-0.136663682865	0.0780664372391304	0.20020317825375	-0.980381969565217	-0.968551507173913	-0.979980550869565	-0.979798025	-0.968528983913044	-0.984219947391304	0.0688834467173913	-0.024228930226087	0.107455208565217	-0.975804765217391	-0.964801760217391	-0.954020079347826	-0.981426760217391	-0.961686693043478	-0.954717575	0.106789321565217	0.0410290292152174	-0.0742468899065217	-0.960855054130435	-0.947439598043478	0.174636683447826	-0.974227609565217	-0.968410380869565	0.257833122304348	-0.953605097608696	-0.939495524130435	0.0541559722478261	-0.97708094173913	-0.974519540434783	0.244437874391304	"WALKING_UPSTAIRS"
